"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"41009","2","10","71","0","2025","2","",14,211,212,211,4017750,0,0,1462,"",1.64,0.54,0.54,0.55,0.66,0.00,0.00,1.22,"",0,0.0,5,2.4,0,0.0,-3,-1.4,346432,9.4,0,0.0,0,0.0,121,9.0
"41009","3","10","71","0","2025","2","",53,1786,1787,1789,36385111,878511,10240,1566,"",2.62,1.48,1.47,1.52,2.33,0.44,0.87,1.56,"",-1,-1.9,47,2.7,58,3.4,34,1.9,1857193,5.4,56673,6.9,-739,-6.7,40,2.6
"41009","5","10","71","0","2025","2","",1364,10362,10477,10349,134272392,112518042,2130724,994,"",0.97,0.98,0.98,0.97,0.90,1.02,1.00,0.92,"",-4,-0.3,303,3.0,307,3.0,47,0.5,6657090,5.2,4308168,4.0,10737,0.5,29,3.0
"41011","0","10","70","0","2025","2","",2035,23143,23405,23504,313993788,183847328,3804297,1034,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-64,-3.0,52,0.2,47,0.2,-109,-0.5,13810381,4.6,6372630,3.6,136387,3.7,45,4.6
"41011","1","10","71","0","2025","2","",24,311,315,319,6454877,0,0,1576,"",2.37,0.70,0.71,0.72,0.82,0.00,0.00,1.15,"",0,0.0,-8,-2.5,-2,-0.6,-5,-1.5,244570,3.9,0,0.0,0,0.0,83,5.6
"41011","2","10","71","0","2025","2","",32,466,464,467,9401508,0,0,1553,"",2.64,0.64,0.63,0.64,0.86,0.00,0.00,1.36,"",2,6.7,22,5.0,21,4.7,6,1.3,1166991,14.2,0,0.0,0,0.0,143,10.1
"41011","3","10","71","0","2025","2","",90,5015,5094,5124,89782192,8805319,174088,1360,"",3.14,2.24,2.25,2.30,3.21,2.72,8.33,1.42,"",-3,-3.2,61,1.2,19,0.4,87,1.7,5762099,6.9,1674838,23.5,52853,43.6,73,5.7
"41011","5","10","71","0","2025","2","",1889,17351,17532,17594,208355211,175042009,3630209,916,"",0.95,0.88,0.88,0.87,0.78,0.98,0.96,0.89,"",-63,-3.2,-23,-0.1,9,0.1,-197,-1.1,6636721,3.3,4697792,2.8,83534,2.4,32,3.6
"41013","0","10","70","0","2025","2","",875,7365,7502,7646,125091072,67809194,1408283,1282,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.5,-102,-1.4,-57,-0.8,-116,-1.5,-33895334,-21.3,5430835,8.7,129916,10.2,-328,-20.4
"41013","1","10","71","0","2025","2","",6,298,328,347,7528690,0,0,1786,"",1.38,2.12,2.32,2.41,2.40,0.00,0.00,1.05,"",0,0.0,-12,-3.9,-2,-0.6,-12,-3.3,257967,3.5,0,0.0,0,0.0,106,6.3
"41013","2","10","71","0","2025","2","",11,129,128,137,2605828,0,0,1526,"",2.11,0.55,0.54,0.58,0.60,0.00,0.00,1.08,"",0,0.0,18,16.2,10,8.5,15,12.3,268067,11.5,0,0.0,0,0.0,-11,-0.7
"41013","3","10","71","0","2025","2","",22,909,931,972,17468208,1000248,11226,1434,"",1.78,1.27,1.28,1.34,1.57,0.84,1.45,1.21,"",0,0.0,9,1.0,9,1.0,20,2.1,1323634,8.2,80414,8.7,937,9.1,91,6.8
"41013","5","10","71","0","2025","2","",836,6029,6115,6190,97488346,66808946,1397057,1227,"",0.98,0.96,0.96,0.95,0.92,1.01,1.00,0.96,"",4,0.5,-117,-1.9,-74,-1.2,-139,-2.2,-35745002,-26.8,5350421,8.7,128979,10.2,-420,-25.5
"41015","0","10","70","0","2025","2","",907,6571,6696,6704,84473594,52397471,1028389,976,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-0.9,109,1.7,80,1.2,-6,-0.1,3906542,4.8,1868981,3.7,28015,2.8,36,3.8
"41015","1","10","71","0","2025","2","",10,92,104,104,1836617,0,0,1413,"",2.21,0.73,0.82,0.82,0.87,0.00,0.00,1.09,"",2,25.0,-3,-3.2,1,1.0,-4,-3.7,-176353,-8.8,0,0.0,0,0.0,-105,-6.9
"41015","2","10","71","0","2025","2","",17,157,156,163,2641737,0,0,1281,"",3.15,0.76,0.74,0.78,0.90,0.00,0.00,1.19,"",1,6.2,21,15.4,17,12.2,20,14.0,357930,15.7,0,0.0,0,0.0,20,1.6
"41015","3","10","71","0","2025","2","",39,1010,1032,1020,19779357,754346,6805,1491,"",3.05,1.59,1.59,1.61,2.63,0.82,1.21,1.65,"",1,2.6,-1,-0.1,7,0.7,2,0.2,1780971,9.9,5538,0.7,-7628,-52.9,131,9.6
"41015","5","10","71","0","2025","2","",841,5312,5404,5417,60215883,51643125,1021584,861,"",0.95,0.95,0.95,0.94,0.84,1.01,1.00,0.88,"",-12,-1.4,92,1.8,55,1.0,-24,-0.4,1943994,3.3,1863443,3.7,35643,3.6,21,2.5
"41017","0","10","70","0","2025","2","",11484,93390,94716,96500,1619329081,922739578,17573676,1313,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-56,-0.5,-371,-0.4,-513,-0.5,57,0.1,55108797,3.5,26581825,3.0,50731,0.3,48,3.8
"41017","1","10","71","0","2025","2","",30,1006,1052,1047,22582568,0,0,1678,"",0.52,0.56,0.59,0.58,0.56,0.00,0.00,0.97,"",0,0.0,-31,-3.0,-50,-4.5,-51,-4.6,-1925164,-7.9,0,0.0,0,0.0,-69,-3.9
"41017","2","10","71","0","2025","2","",73,1161,1156,1159,25355765,0,0,1683,"",1.07,0.39,0.39,0.39,0.45,0.00,0.00,1.16,"",5,7.4,47,4.2,40,3.6,25,2.2,2971041,13.3,0,0.0,0,0.0,147,9.6
"41017","3","10","71","0","2025","2","",167,8910,9021,9070,176806645,3949242,65081,1511,"",1.03,0.99,0.98,0.99,1.23,0.24,0.67,1.24,"",1,0.6,-145,-1.6,42,0.5,42,0.5,9026281,5.4,156791,4.1,-9844,-13.1,80,5.6
"41017","5","10","71","0","2025","2","",11214,82313,83487,85224,1394584103,918790336,17508595,1282,"",1.00,1.03,1.03,1.03,1.01,1.02,1.00,0.98,"",-62,-0.5,-242,-0.3,-545,-0.6,41,0.0,45036639,3.3,26425034,3.0,60575,0.3,45,3.6
"41019","0","10","70","0","2025","2","",3453,38441,38761,39100,543248269,305897783,6197812,1078,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-56,-1.6,-289,-0.7,-262,-0.7,-198,-0.5,18295605,3.5,8309024,2.8,-66016,-1.1,43,4.2
"41019","1","10","71","0","2025","2","",38,1458,1478,1474,30308629,0,0,1586,"",2.21,1.99,2.02,2.00,2.23,0.00,0.00,1.11,"",0,0.0,21,1.5,25,1.7,1,0.1,174051,0.6,0,0.0,0,0.0,-8,-0.5
"41019","2","10","71","0","2025","2","",31,698,704,704,15425619,0,0,1690,"",1.51,0.57,0.58,0.58,0.82,0.00,0.00,1.42,"",1,3.3,8,1.2,13,1.9,1,0.1,1671765,12.2,0,0.0,0,0.0,167,11.0
"41019","3","10","71","0","2025","2","",125,5563,5591,5590,92420185,3178439,45012,1274,"",2.57,1.49,1.49,1.51,1.91,0.59,1.32,1.28,"",0,0.0,16,0.3,6,0.1,14,0.3,4668982,5.3,-183972,-5.5,-5225,-10.4,62,5.1
"41019","5","10","71","0","2025","2","",3259,30722,30988,31332,405093836,302719344,6152800,1005,"",0.97,0.94,0.94,0.94,0.88,1.01,1.00,0.93,"",-57,-1.7,-334,-1.1,-306,-1.0,-214,-0.7,11780807,3.0,8492996,2.9,-60791,-1.0,38,3.9
"41021","0","10","70","0","2025","2","",146,1037,1003,965,17291058,11463728,257364,1328,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.4,160,18.2,132,15.2,36,3.9,4612906,36.4,3569023,45.2,109633,74.2,235,21.5
"41021","1","10","71","0","2025","2","",5,12,12,12,198708,0,0,1274,"",6.87,0.61,0.63,0.66,0.46,0.00,0.00,0.73,"",0,0.0,0,0.0,-1,-7.7,-1,-7.7,-6601,-3.2,0,0.0,0,0.0,27,2.2
"41021","2","10","71","0","2025","2","",7,20,19,20,326908,0,0,1279,"",8.06,0.61,0.60,0.67,0.54,0.00,0.00,0.87,"",0,0.0,-1,-4.8,-2,-9.5,-1,-4.8,-8156,-2.4,0,0.0,0,0.0,52,4.2
"41021","3","10","71","0","2025","2","",15,248,254,262,3425874,251740,6638,1035,"",7.29,2.47,2.61,2.87,2.23,1.25,4.70,0.84,"",0,0.0,2,0.8,9,3.7,15,6.1,234862,7.4,29849,13.5,564,9.3,37,3.7
"41021","5","10","71","0","2025","2","",119,757,718,671,13339568,11211988,250726,1434,"",0.84,0.86,0.84,0.81,0.91,1.00,0.98,1.08,"",-2,-1.7,159,26.6,126,21.3,23,3.5,4392801,49.1,3539174,46.1,109069,77.0,311,27.7
"41023","0","10","70","0","2025","2","",335,2410,2444,2487,32506849,16790027,316010,1022,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.8,-42,-1.7,-73,-2.9,-112,-4.3,47177,0.1,-644164,-3.7,-50435,-13.8,32,3.2
"41023","1","10","71","0","2025","2","",12,213,245,265,4432204,0,0,1415,"",7.18,4.63,5.32,5.66,5.45,0.00,0.00,1.05,"",0,0.0,-27,-11.2,-9,-3.5,-7,-2.6,-692951,-13.5,0,0.0,0,0.0,-129,-8.4
"41023","2","10","71","0","2025","2","",16,158,158,170,2778161,0,0,1319,"",8.03,2.07,2.06,2.20,2.46,0.00,0.00,1.17,"",0,0.0,24,17.9,24,17.9,26,18.1,214052,8.3,0,0.0,0,0.0,-117,-8.1
"41023","3","10","71","0","2025","2","",39,647,646,642,9510429,2771790,36147,1134,"",8.26,2.77,2.73,2.73,3.29,9.38,20.83,1.20,"",-2,-4.9,-9,-1.4,-12,-1.8,-7,-1.1,704155,8.0,-103774,-3.6,-28094,-43.7,99,9.6
"41023","5","10","71","0","2025","2","",268,1392,1395,1410,15786055,14018237,279863,868,"",0.82,0.68,0.67,0.66,0.57,0.86,0.89,0.85,"",-4,-1.5,-30,-2.1,-76,-5.2,-124,-8.1,-178079,-1.1,-540390,-3.7,-22341,-7.4,36,4.3
"41025","0","10","70","0","2025","2","",331,2624,2677,2679,35135893,15174117,270890,1016,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-3.5,46,1.8,79,3.0,50,1.9,2143071,6.5,744062,5.2,-1910,-0.7,41,4.2
"41025","1","10","71","0","2025","2","",12,199,211,223,4771048,0,0,1739,"",7.27,3.97,4.18,4.42,5.42,0.00,0.00,1.29,"",0,0.0,-17,-7.9,-15,-6.6,-24,-9.7,-217718,-4.4,0,0.0,0,0.0,68,4.1
"41025","2","10","71","0","2025","2","",13,157,158,155,2975985,0,0,1461,"",6.60,1.89,1.88,1.87,2.44,0.00,0.00,1.30,"",0,0.0,14,9.8,16,11.3,13,9.2,550641,22.7,0,0.0,0,0.0,150,11.4
"41025","3","10","71","0","2025","2","",32,748,750,712,11853552,1471863,30071,1238,"",6.86,2.94,2.89,2.81,3.79,5.51,20.22,1.32,"",1,3.2,49,7.0,40,5.6,27,3.9,1036811,9.6,335748,29.6,1942,6.9,46,3.9
"41025","5","10","71","0","2025","2","",274,1520,1558,1589,15535308,13702254,240819,768,"",0.85,0.68,0.68,0.69,0.52,0.93,0.89,0.76,"",-13,-4.5,0,0.0,38,2.5,34,2.2,773337,5.2,408314,3.1,-3852,-1.6,27,3.6
"41027","0","10","70","0","2025","2","",1454,13854,13472,14182,185597398,116516868,2158236,1032,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-43,-2.9,241,1.8,124,0.9,291,2.1,10108858,5.8,4752489,4.3,91848,4.4,41,4.1
"41027","1","10","71","0","2025","2","",7,111,130,134,2372081,0,0,1460,"",0.97,0.42,0.51,0.50,0.51,0.00,0.00,1.07,"",0,0.0,-10,-8.3,-14,-9.7,-19,-12.4,-325570,-12.1,0,0.0,0,0.0,-29,-1.9
"41027","2","10","71","0","2025","2","",13,133,128,129,2245317,0,0,1329,"",1.50,0.30,0.30,0.29,0.35,0.00,0.00,1.16,"",0,0.0,14,11.8,12,10.3,12,10.3,181286,8.8,0,0.0,0,0.0,-24,-1.8
"41027","3","10","71","0","2025","2","",34,1229,1232,1254,24214879,2025869,30591,1504,"",1.66,0.92,0.94,0.93,1.47,0.99,2.58,1.57,"",-1,-2.9,-11,-0.9,-14,-1.1,-20,-1.6,1400296,6.1,204660,11.2,1311,4.5,104,7.4
"41027","5","10","71","0","2025","2","",1400,12381,11982,12665,156765121,114490999,2127645,977,"",0.99,1.05,1.04,1.04,0.99,1.01,0.99,0.95,"",-42,-2.9,248,2.0,140,1.2,318,2.6,8852846,6.0,4547829,4.1,90537,4.4,37,3.9
"41029","0","10","70","0","2025","2","",8199,91315,92416,92286,1339713312,800624330,15545116,1120,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-181,-2.2,283,0.3,800,0.9,399,0.4,60797683,4.8,19400281,2.5,282701,1.9,45,4.2
"41029","1","10","71","0","2025","2","",44,1888,1890,1887,39042418,0,0,1590,"",1.08,1.08,1.09,1.09,1.16,0.00,0.00,1.07,"",-1,-2.2,-40,-2.1,-66,-3.4,-92,-4.6,-1613837,-4.0,0,0.0,0,0.0,-10,-0.6
"41029","2","10","71","0","2025","2","",57,1306,1294,1309,27734087,0,0,1637,"",1.17,0.45,0.45,0.46,0.60,0.00,0.00,1.32,"",3,5.6,68,5.5,57,4.6,68,5.5,4021225,17.0,0,0.0,0,0.0,164,11.1
"41029","3","10","71","0","2025","2","",157,8336,8407,8383,156529461,42646639,192939,1438,"",1.36,0.94,0.94,0.96,1.31,3.03,2.26,1.39,"",-3,-1.9,39,0.5,8,0.1,15,0.2,10137091,6.9,956700,2.3,6114,3.3,90,6.7
"41029","5","10","71","0","2025","2","",7941,79785,80825,80707,1116407346,757977691,15352177,1068,"",0.99,1.02,1.03,1.02,0.98,0.97,0.99,0.96,"",-180,-2.2,216,0.3,801,1.0,408,0.5,48253204,4.5,18443581,2.5,276587,1.8,40,3.9
"41031","0","10","70","0","2025","2","",671,7179,7222,7246,108588502,55525024,1036284,1158,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,2.8,77,1.1,21,0.3,-35,-0.5,7955465,7.9,2219664,4.2,70076,7.3,82,7.6
"41031","1","10","71","0","2025","2","",8,101,98,100,1910037,0,0,1474,"",2.39,0.74,0.72,0.73,0.70,0.00,0.00,0.96,"",1,14.3,6,6.3,7,7.7,9,9.9,143045,8.1,0,0.0,0,0.0,2,0.1
"41031","2","10","71","0","2025","2","",13,380,374,372,9459586,0,0,1939,"",3.26,1.67,1.65,1.66,2.51,0.00,0.00,1.51,"",0,0.0,29,8.3,28,8.1,21,6.0,1533538,19.3,0,0.0,0,0.0,194,11.1
"41031","3","10","71","0","2025","2","",40,1884,1899,1909,31313838,4080860,85136,1270,"",4.23,2.71,2.71,2.78,3.24,4.18,14.96,1.19,"",1,2.6,41,2.2,20,1.1,17,0.9,3165122,11.2,57002,1.4,8147,10.6,113,9.8
"41031","5","10","71","0","2025","2","",610,4814,4851,4865,65905041,51444164,951148,1047,"",0.93,0.79,0.79,0.78,0.71,0.95,0.92,0.91,"",16,2.7,1,0.0,-34,-0.7,-82,-1.7,3113760,5.0,2162662,4.4,61929,7.0,58,5.9
"41033","0","10","70","0","2025","2","",2713,30852,31206,31252,388961924,240084715,4842145,962,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-91,-3.2,-839,-2.6,-782,-2.4,-750,-2.3,3672623,1.0,362299,0.2,156590,3.3,33,3.6
"41033","1","10","71","0","2025","2","",15,290,308,306,5735504,0,0,1464,"",1.11,0.49,0.52,0.52,0.59,0.00,0.00,1.15,"",0,0.0,-17,-5.5,-11,-3.4,-23,-7.0,-541762,-8.6,0,0.0,0,0.0,-53,-3.5
"41033","2","10","71","0","2025","2","",19,572,570,586,10780795,0,0,1440,"",1.18,0.59,0.58,0.60,0.80,0.00,0.00,1.35,"",1,5.6,31,5.7,32,5.9,56,10.6,1545891,16.7,0,0.0,0,0.0,115,8.7
"41033","3","10","71","0","2025","2","",56,2754,2769,2768,48709500,856206,13628,1356,"",1.47,0.92,0.92,0.94,1.41,0.20,0.51,1.52,"",-1,-1.8,-12,-0.4,-1,0.0,-22,-0.8,-593276,-1.2,7280,0.9,1004,8.0,-11,-0.8
"41033","5","10","71","0","2025","2","",2623,27236,27559,27592,323736125,239228509,4828517,907,"",0.99,1.04,1.04,1.03,0.98,1.02,1.00,0.95,"",-91,-3.4,-841,-3.0,-802,-2.8,-761,-2.7,3261770,1.0,355019,0.1,155586,3.3,35,4.0
"41035","0","10","70","0","2025","2","",2301,23958,24501,24669,330197420,180092531,3892858,1042,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-87,-3.6,243,1.0,385,1.6,138,0.6,7051739,2.2,7245714,4.2,173185,4.7,11,1.1
"41035","1","10","71","0","2025","2","",31,695,747,780,16522346,0,0,1716,"",2.70,1.52,1.62,1.68,2.00,0.00,0.00,1.24,"",1,3.3,-36,-4.9,-29,-3.7,-40,-4.9,-678252,-3.9,0,0.0,0,0.0,10,0.6
"41035","2","10","71","0","2025","2","",34,630,625,632,12260741,0,0,1499,"",2.48,0.83,0.81,0.83,1.07,0.00,0.00,1.30,"",1,3.0,45,7.7,30,5.0,31,5.2,1228722,11.1,0,0.0,0,0.0,70,4.9
"41035","3","10","71","0","2025","2","",151,3756,3794,3784,65568723,7485153,168115,1335,"",4.66,1.62,1.60,1.62,2.23,2.36,7.87,1.38,"",-4,-2.6,19,0.5,45,1.2,57,1.5,3580296,5.8,394692,5.6,12586,8.1,59,4.6
"41035","5","10","71","0","2025","2","",2085,18877,19335,19473,235845610,172607378,3724743,944,"",0.93,0.92,0.93,0.92,0.84,0.98,0.96,0.91,"",-85,-3.9,215,1.2,339,1.8,90,0.5,2920973,1.3,6851022,4.1,160599,4.5,2,0.2
"41037","0","10","70","0","2025","2","",359,2465,2451,2530,32989050,16912891,358536,1022,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-49,-1.9,-101,-4.0,-103,-3.9,-72726,-0.2,-57039,-0.3,14360,4.2,31,3.1
"41037","1","10","71","0","2025","2","",12,181,194,216,3818848,0,0,1491,"",6.70,3.85,4.20,4.54,4.62,0.00,0.00,1.10,"",-1,-7.7,-2,-1.1,-8,-4.0,1,0.5,-332974,-8.0,0,0.0,0,0.0,-106,-6.6
"41037","2","10","71","0","2025","2","",13,196,202,202,4305455,0,0,1656,"",6.09,2.51,2.63,2.57,3.76,0.00,0.00,1.46,"",0,0.0,11,5.9,15,8.0,11,5.8,487715,12.8,0,0.0,0,0.0,91,5.8
"41037","3","10","71","0","2025","2","",24,624,626,613,9896684,3530165,95574,1226,"",4.74,2.61,2.63,2.56,3.37,11.86,48.55,1.30,"",0,0.0,-63,-9.2,-64,-9.3,-91,-12.9,-376333,-3.7,-186786,-5.0,29009,43.6,87,7.6
"41037","5","10","71","0","2025","2","",310,1464,1429,1499,14968063,13382726,262962,786,"",0.89,0.70,0.68,0.69,0.53,0.81,0.74,0.77,"",2,0.6,5,0.3,-44,-3.0,-24,-1.6,148866,1.0,129747,1.0,-14649,-5.3,18,2.3
"41039","0","10","70","0","2025","2","",13214,158073,158939,158681,2401731977,1332803497,25926538,1165,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-318,-2.3,-196,-0.1,-274,-0.2,-825,-0.5,109240668,4.8,24945769,1.9,176245,0.7,56,5.0
"41039","1","10","71","0","2025","2","",63,1908,1922,1918,40887901,0,0,1642,"",0.96,0.63,0.64,0.64,0.68,0.00,0.00,1.07,"",-1,-1.6,-24,-1.2,-70,-3.5,-85,-4.2,96759,0.2,0,0.0,0,0.0,54,3.4
"41039","2","10","71","0","2025","2","",79,2037,2045,2066,44409297,0,0,1667,"",1.00,0.41,0.41,0.42,0.53,0.00,0.00,1.29,"",3,3.9,125,6.5,121,6.3,110,5.6,5622969,14.5,0,0.0,0,0.0,122,7.9
"41039","3","10","71","0","2025","2","",317,23218,23315,23211,445085146,9719972,139904,1473,"",1.70,1.52,1.51,1.55,2.08,0.41,0.98,1.37,"",2,0.6,446,2.0,462,2.0,469,2.1,41393142,10.3,963301,11.0,-28979,-17.2,110,8.1
"41039","5","10","71","0","2025","2","",12755,130910,131657,131486,1871349633,1323083525,25786634,1096,"",0.99,0.97,0.97,0.97,0.92,1.02,1.00,0.94,"",-322,-2.5,-743,-0.6,-787,-0.6,-1319,-1.0,62127798,3.4,23982468,1.8,205224,0.8,44,4.2
"41041","0","10","70","0","2025","2","",2070,18484,18704,19204,241777780,132306455,2526748,989,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-0.9,-28,-0.2,-60,-0.3,192,1.0,2590843,1.1,-218912,-0.2,11277,0.4,8,0.8
"41041","1","10","71","0","2025","2","",19,325,321,321,6909009,0,0,1649,"",1.84,0.92,0.91,0.89,1.14,0.00,0.00,1.26,"",1,5.6,10,3.2,8,2.6,3,0.9,-668227,-8.8,0,0.0,0,0.0,-199,-10.8
"41041","2","10","71","0","2025","2","",28,357,352,357,6789237,0,0,1470,"",2.27,0.61,0.60,0.60,0.81,0.00,0.00,1.34,"",0,0.0,52,17.0,39,12.5,31,9.5,1026072,17.8,0,0.0,0,0.0,61,4.3
"41041","3","10","71","0","2025","2","",93,3398,3384,3402,59708294,3097069,54499,1353,"",3.19,1.90,1.87,1.87,2.77,1.33,3.93,1.48,"",-2,-2.1,165,5.1,130,4.0,144,4.4,3946208,7.1,139617,4.7,10002,22.5,33,2.5
"41041","5","10","71","0","2025","2","",1930,14404,14647,15124,168371240,129209386,2472249,880,"",0.96,0.91,0.92,0.92,0.82,1.00,0.98,0.89,"",-18,-0.9,-255,-1.7,-237,-1.6,14,0.1,-1713210,-1.0,-358529,-0.3,1275,0.1,1,0.1
"41043","0","10","70","0","2025","2","",3835,48578,48729,48847,714117977,458087225,9353763,1128,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-105,-2.7,91,0.2,233,0.5,248,0.5,19798061,2.9,9767563,2.2,237075,2.6,27,2.5
"41043","1","10","71","0","2025","2","",25,381,365,363,8902647,0,0,1853,"",1.31,0.41,0.40,0.39,0.50,0.00,0.00,1.24,"",-1,-3.8,-4,-1.0,-18,-4.7,-23,-6.0,-128450,-1.4,0,0.0,0,0.0,47,2.6
"41043","2","10","71","0","2025","2","",36,685,685,680,14115719,0,0,1589,"",1.58,0.45,0.45,0.45,0.57,0.00,0.00,1.27,"",2,5.9,45,7.0,42,6.5,30,4.6,1809804,14.7,0,0.0,0,0.0,120,8.2
"41043","3","10","71","0","2025","2","",123,5800,5803,5822,102785713,544111,6709,1361,"",2.28,1.23,1.23,1.26,1.62,0.07,0.13,1.30,"",0,0.0,-106,-1.8,-120,-2.0,-96,-1.6,6077826,6.3,29530,5.7,-941,-12.3,103,8.2
"41043","5","10","71","0","2025","2","",3651,41712,41876,41982,588313898,457543114,9347054,1081,"",0.98,1.01,1.01,1.00,0.97,1.02,1.01,0.96,"",-106,-2.8,156,0.4,329,0.8,337,0.8,12038881,2.1,9738033,2.2,238016,2.6,15,1.4
"41045","0","10","70","0","2025","2","",1111,13662,13556,13878,177682626,93117217,1662942,998,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-27,-2.4,-52,-0.4,-33,-0.2,-12,-0.1,12636694,7.7,4012453,4.5,-69693,-4.0,73,7.9
"41045","1","10","71","0","2025","2","",15,184,212,215,3837158,0,0,1449,"",2.71,0.71,0.83,0.82,0.86,0.00,0.00,1.10,"",0,0.0,4,2.2,15,7.6,9,4.4,15305,0.4,0,0.0,0,0.0,-64,-4.2
"41045","2","10","71","0","2025","2","",28,1419,1417,1429,34891275,0,0,1888,"",4.24,3.28,3.33,3.32,5.66,0.00,0.00,1.71,"",2,7.7,33,2.4,23,1.6,41,3.0,4783886,15.9,0,0.0,0,0.0,221,13.3
"41045","3","10","71","0","2025","2","",72,2047,2070,1984,29254041,1028294,16566,1107,"",4.60,1.55,1.58,1.51,1.85,0.63,1.81,1.20,"",-3,-4.0,60,3.0,30,1.5,2,0.1,2357642,8.8,128277,14.3,3517,27.0,74,7.2
"41045","5","10","71","0","2025","2","",996,10012,9857,10250,109700152,92088923,1646376,841,"",0.92,0.86,0.85,0.86,0.73,1.01,1.00,0.85,"",-26,-2.5,-149,-1.5,-101,-1.0,-64,-0.6,5479861,5.3,3884176,4.4,-73210,-4.3,51,6.5
"41047","0","10","70","0","2025","2","",12493,173217,175161,178186,2825810765,1341134415,25529979,1238,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-192,-1.5,2765,1.6,2931,1.7,3872,2.2,171210143,6.4,60346076,4.7,1022260,4.2,53,4.5
"41047","1","10","71","0","2025","2","",47,1415,1431,1424,33183285,0,0,1793,"",0.75,0.43,0.43,0.42,0.47,0.00,0.00,1.09,"",2,4.4,-21,-1.5,-16,-1.1,-55,-3.7,69398,0.2,0,0.0,0,0.0,41,2.3
"41047","2","10","71","0","2025","2","",344,23524,23595,23691,583441285,0,0,1901,"",4.63,4.29,4.29,4.29,5.95,0.00,0.00,1.39,"",10,3.0,953,4.2,784,3.4,749,3.3,71877865,14.1,0,0.0,0,0.0,173,10.0
"41047","3","10","71","0","2025","2","",330,15068,15140,15277,309124740,6424206,124970,1568,"",1.87,0.90,0.89,0.91,1.23,0.27,0.89,1.37,"",-5,-1.5,-58,-0.4,-129,-0.8,163,1.1,291819,0.1,460023,7.7,28610,29.7,2,0.1
"41047","5","10","71","0","2025","2","",11772,133210,134995,137794,1900061455,1334710209,25405009,1080,"",0.97,0.90,0.90,0.90,0.79,1.02,1.00,0.87,"",-199,-1.7,1891,1.4,2292,1.7,3015,2.2,98971061,5.5,59886053,4.7,993650,4.1,38,3.6
"41049","0","10","70","0","2025","2","",402,6824,6929,7141,129395516,88835575,1801560,1429,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-2.7,-63,-0.9,-233,-3.3,-244,-3.3,1552927,1.2,2699441,3.1,44502,2.5,53,3.9
"41049","1","10","71","0","2025","2","",6,48,50,54,879021,0,0,1335,"",2.99,0.37,0.38,0.40,0.27,0.00,0.00,0.71,"",0,0.0,-6,-11.1,-10,-16.7,-10,-15.6,-305690,-25.8,0,0.0,0,0.0,-201,-13.1
"41049","2","10","71","0","2025","2","",8,49,47,46,839872,0,0,1365,"",3.35,0.23,0.22,0.21,0.19,0.00,0.00,0.86,"",0,0.0,4,8.9,2,4.4,0,0.0,74946,9.8,0,0.0,0,0.0,67,5.2
